section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1	0	1/4		1/4	1		-1	41	2	1	
0	1	0	1	0	1/4		1/4	1		-1	53	2	1	
0	2	0	1	0	1/4		1/4	1		0	60	1	1	
0	3	0	1	0	1/4		1/4	1		-1	65	1	1	
0	4	0	1	0	1/4		1/4	1		3	69	1	1	
0	5	0	1	0	1/4		1/4	1		0	72	1	1	
0	6	0	1	1/4	1/4		1/4	1		0	48	2	1	
0	7	0	1	1/4	1/4		1/4	1		3	69	1	1	
0	8	0	1	1/4	1/4		1/4	1		0	72	1	1	
0	9	0	1	1/2	1/4		1/4	1		3	45	2	1	
0	10	0	1	1/2	1/4		1/4	1		3	69	1	1	
0	11	0	1	1/2	1/4		1/4	1		0	72	1	1	
0	12	1	2	0	1/4		1/4	1		-1	41	2	1	
0	13	1	2	0	3/8		1/4	3/2		3	69	1	1	
0	14	1	2	0	3/8		1/4	3/2		0	72	1	1	
0	15	1	2	1/4	1/4		1/4	1		-1	29	2	1	
0	16	1	2	3/8	1/16		1/16	1		2	74	1	1	
0	17	1	2	7/16	1/16		1/16	1		0	72	1	1	
0	18	1	2	1/2	1/16		1/16	1		-2	70	1	1	
0	19	1	2	9/16	1/16		1/16	1		3	69	1	1	
0	20	1	2	5/8	1/16		1/16	1		1	67	1	1	
0	21	1	2	11/16	1/16		1/16	1		-1	65	1	1	
0	22	2	3	0	1/8		1/8	1		-1	53	2	1	
0	23	2	3	0	1/8		1/8	1		3	57	2	1	
0	24	2	3	0	1/4		1/4	1		-1	77	1	1	
0	25	2	3	1/8	1/8		1/8	1		-1	53	2	1	
0	26	2	3	1/8	1/8		1/8	1		3	57	2	1	
0	27	2	3	1/4	1/8		1/8	1		-1	53	2	1	
0	28	2	3	1/4	1/8		1/8	1		1	55	2	1	
0	29	2	3	1/4	1/8		1/8	1		-2	58	2	1	
0	30	2	3	1/4	1/4		1/4	1		4	76	1	1	
0	31	2	3	3/8	1/8		1/8	1		-1	53	2	1	
0	32	2	3	3/8	1/8		1/8	1		1	55	2	1	
0	33	2	3	3/8	1/8		1/8	1		-2	58	2	1	
