mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	0	2	6/8	1/8	5/8	2	firstMeasure				1	2
2	1	2	6/8	3/4	0	2						3
3	2	2	6/8	3/4	0	2						4
4	3	2	6/8	3/4	0	2						5
5	4	2	6/8	3/4	0	2						6
6	5	2	6/8	3/4	0	2						7
7	6	2	6/8	3/4	0	2						8
8	7	2	6/8	3/4	0	2						9
9	8	2	6/8	3/4	0	2						10
10	9	2	6/8	3/4	0	2						11
11	10	2	6/8	3/4	0	2						12
12	11	2	6/8	3/4	0	2						13
13	12	2	6/8	3/4	0	2						14
14	13	2	6/8	3/4	0	2						15
15	14	2	6/8	3/4	0	2						16
16	15	2	6/8	3/4	0	2						17
17	16	2	6/8	3/4	0	2						18
18	17	2	6/8	3/4	0	2						19
19	18	2	6/8	3/4	0	2						20
20	19	2	6/8	3/4	0	2						21
21	20	2	6/8	3/4	0	2						22
22	21	2	6/8	3/4	0	3						23
23	22	2	6/8	3/4	0	2						24
24	23	2	6/8	3/4	0	3						25
25	24	2	6/8	3/4	0	2						26
26	25	2	6/8	3/4	0	2						27
27	26	2	6/8	3/4	0	2						28
28	27	2	6/8	3/4	0	2						29
29	28	2	6/8	3/4	0	2						30
30	29	2	6/8	3/4	0	2						31
31	30	2	6/8	3/4	0	2						32
32	31	2	6/8	3/4	0	2						33
33	32	2	6/8	3/4	0	2						34
34	33	2	6/8	3/4	0	2						35
35	34	2	6/8	3/4	0	2						36
36	35	2	6/8	3/4	0	2						37
37	36	2	6/8	3/4	0	2						38
38	37	2	6/8	3/4	0	2						39
39	38	2	6/8	3/4	0	2						40
40	39	2	6/8	3/4	0	2						41
41	40	2	6/8	3/4	0	3						42
42	41	2	6/8	3/4	0	2						43
43	42	2	6/8	3/4	0	2						44
44	43	2	6/8	3/4	0	2						45
45	44	2	6/8	3/4	0	2						46
46	45	2	6/8	3/4	0	3						47
47	46	2	6/8	3/4	0	2						48
48	47	2	6/8	3/4	0	2						49
49	48	2	6/8	3/4	0	2						50
50	49	2	6/8	3/4	0	3						51
51	50	2	6/8	3/4	0	3						52
52	51	2	6/8	3/4	0	2						53
53	52	2	6/8	3/4	0	4						54
54	53	2	6/8	3/4	0	2						55
55	54	2	6/8	3/4	0	2						56
56	55	2	6/8	3/4	0	2						57
57	56	2	6/8	3/4	0	2						58
58	57	2	6/8	3/4	0	3						59
59	58	2	6/8	5/8	0	3	endRepeat					1, 60
60	58	2	6/8	1/8	5/8	2					1	61
61	59	2	6/8	3/4	0	3						62
62	60	2	6/8	3/4	0	3						63
63	61	2	6/8	3/4	0	3						64
64	62	2	6/8	3/4	0	3						65
65	63	2	6/8	3/4	0	2						66
66	64	2	6/8	3/4	0	2						67
67	65	2	6/8	3/4	0	2						68
68	66	2	6/8	3/4	0	2						69
69	67	2	6/8	3/4	0	2						70
70	68	2	6/8	3/4	0	2						71
71	69	2	6/8	3/4	0	2						72
72	70	2	6/8	3/4	0	2						73
73	71	2	6/8	3/4	0	2						74
74	72	2	6/8	3/4	0	2						75
75	73	2	6/8	3/4	0	2						76
76	74	2	6/8	3/4	0	2						77
77	75	2	6/8	3/4	0	2						78
78	76	2	6/8	3/4	0	2						79
79	77	2	6/8	3/4	0	2						80
80	78	2	6/8	3/4	0	2						81
81	79	2	6/8	3/4	0	3						82
82	80	2	6/8	3/4	0	3						83
83	81	2	6/8	3/4	0	3						84
84	82	2	6/8	3/4	0	2						85
85	83	2	6/8	3/4	0	2						86
86	84	2	6/8	3/4	0	3						87
87	85	2	6/8	3/4	0	3						88
88	86	2	6/8	3/4	0	2						89
89	87	2	6/8	3/4	0	3						90
90	88	2	6/8	3/4	0	3						91
91	89	2	6/8	3/4	0	2						92
92	90	2	6/8	3/4	0	3						93
93	91	2	6/8	3/4	0	3						94
94	92	2	6/8	3/4	0	2						95
95	93	2	6/8	3/4	0	3						96
96	94	2	6/8	3/4	0	3						97
97	95	2	6/8	3/4	0	3						98
98	96	2	6/8	3/4	0	3						99
99	97	2	6/8	3/4	0	2						100
100	98	2	6/8	3/4	0	2						101
101	99	2	6/8	3/4	0	2						102
102	100	2	6/8	3/4	0	2						103
103	101	2	6/8	3/4	0	2						104
104	102	2	6/8	3/4	0	2						105
105	103	2	6/8	3/4	0	2						106
106	104	2	6/8	3/4	0	2						107
107	105	2	6/8	3/4	0	2						108
108	106	2	6/8	3/4	0	2						109
109	107	2	6/8	3/4	0	2						110
110	108	2	6/8	3/4	0	2						111
111	109	2	6/8	3/4	0	2						112
112	110	2	6/8	3/4	0	2						113
113	111	2	6/8	3/4	0	2						114
114	112	2	6/8	3/4	0	2						115
115	113	2	6/8	3/4	0	2						116
116	114	2	6/8	3/4	0	2						117
117	115	2	6/8	3/4	0	2						118
118	116	2	6/8	3/4	0	2						119
119	117	2	6/8	3/4	0	2						120
120	118	2	6/8	3/4	0	2						121
121	119	2	6/8	3/4	0	2						122
122	120	2	6/8	3/4	0	2						123
123	121	2	6/8	3/4	0	2						124
124	122	2	6/8	3/4	0	2						125
125	123	2	6/8	3/4	0	2						126
126	124	2	6/8	3/4	0	2						127
127	125	2	6/8	3/4	0	2						128
128	126	2	6/8	3/4	0	2						129
129	127	2	6/8	3/4	0	2						130
130	128	2	6/8	3/4	0	2						131
131	129	2	6/8	3/4	0	2						132
132	130	2	6/8	3/4	0	2						133
133	131	2	6/8	3/4	0	2						134
134	132	2	6/8	3/4	0	2						135
135	133	2	6/8	3/4	0	2						136
