mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
1	1	0	3/16		1/8	3/2		4	76	1	1	
1	1	1/8	1/8		1/8	1		0	48	2	1	
1	1	3/16	1/32		1/32	1		-1	77	1	1	
1	1	7/32	1/32		1/32	1		1	79	1	1	
1	1	1/4	1/8		1/8	1		4	52	2	1	
1	1	1/4	1/8		1/8	1		0	72	1	1	
1	1	3/8	1/8		1/8	1		1	55	2	1	
1	1	3/8	1/8		1/8	1		5	71	1	1	
1	1	3/8	1/8		1/8	1		2	74	1	1	
2	2	0	1/8		1/8	1		0	60	2	1	
2	2	0	1/8		1/8	1		5	71	1	1	
2	2	0	1/8		1/8	1		2	74	1	1	
2	2	1/8	1/8		1/8	1		0	48	2	1	
2	2	1/8	1/8		1/8	1		0	72	1	1	
2	2	1/8	1/8		1/8	1		4	76	1	1	
2	2	1/8	0	grace16	1/16	1		-1	77	1	1	
2	2	1/4	1/8		1/8	1		1	55	2	1	
2	2	1/4	1/4		1/4	1		5	71	1	1	
2	2	1/4	1/4		1/4	1		2	74	1	1	
2	2	3/8	1/8		1/8	1		1	43	2	1	
3	3	0	3/16		1/8	3/2		4	76	1	1	
3	3	1/8	1/8		1/8	1		0	48	2	1	
3	3	3/16	1/32		1/32	1		-1	77	1	1	
3	3	7/32	1/32		1/32	1		1	79	1	1	
3	3	1/4	1/8		1/8	1		4	52	2	1	
3	3	1/4	1/8		1/8	1		0	72	1	1	
3	3	3/8	1/8		1/8	1		1	55	2	1	
3	3	3/8	1/8		1/8	1		5	71	1	1	
3	3	3/8	1/8		1/8	1		2	74	1	1	
4	4	0	1/8		1/8	1		0	60	2	1	
4	4	0	1/8		1/8	1		2	74	1	1	
4	4	0	1/8		1/8	1		-1	77	1	1	
4	4	1/8	1/8		1/8	1		0	48	2	1	
4	4	1/8	1/8		1/8	1		0	72	1	1	
4	4	1/8	1/8		1/8	1		4	76	1	1	
4	4	1/4	1/8		1/8	1		1	55	2	1	
4	4	1/4	1/4		1/4	1		5	71	1	1	
4	4	1/4	1/4		1/4	1		2	74	1	1	
4	4	3/8	1/8		1/8	1		1	43	2	1	
5	5	0	1/8		1/8	1		3	57	2	1	
5	5	0	3/16		1/8	3/2		-1	77	1	1	
5	5	1/8	1/8		1/8	1		0	60	2	1	
5	5	3/16	1/32		1/32	1		1	79	1	1	
5	5	7/32	1/32		1/32	1		-1	77	1	1	
5	5	1/4	1/8		1/8	1		1	55	2	1	
5	5	1/4	1/8		1/8	1		4	76	1	1	
5	5	3/8	1/8		1/8	1		0	60	2	1	
5	5	3/8	1/8		1/8	1		4	76	1	1	
6	6	0	1/8		1/8	1		-1	53	2	1	
6	6	0	3/16		1/8	3/2		3	81	1	1	
6	6	1/8	1/8		1/8	1		0	60	2	1	
6	6	3/16	1/32		1/32	1		5	83	1	1	
6	6	7/32	1/32		1/32	1		0	84	1	1	
6	6	1/4	1/8		1/8	1		4	52	2	1	
6	6	1/4	1/8		1/8	1		1	79	1	1	
6	6	3/8	1/8		1/8	1		0	60	2	1	
6	6	3/8	1/8		1/8	1		1	79	1	1	
7	7	0	1/16		1/16	1		1	79	1	1	
7	7	1/16	1/16		1/16	1		-1	77	1	1	
7	7	1/8	1/8		1/8	1		5	59	2	1	
7	7	1/8	1/8		1/8	1		1	67	2	1	
7	7	1/8	1/16		1/16	1		-1	77	1	1	
7	7	3/16	1/16		1/16	1		2	74	1	1	
7	7	1/4	1/16		1/16	1		-1	77	1	1	
7	7	5/16	1/16		1/16	1		4	76	1	1	
7	7	3/8	1/8		1/8	1		0	60	2	1	
7	7	3/8	1/8		1/8	1		1	67	2	1	
7	7	3/8	1/16		1/16	1		4	76	1	1	
7	7	7/16	1/16		1/16	1		0	72	1	1	
8	8	0	1/4		1/4	1		1	55	2	1	
8	8	0	1/4		1/4	1		5	59	2	1	
8	8	0	1/16		1/16	1		7	73	1	1	
8	8	1/16	1/16		1/16	1		2	74	1	1	
8	8	1/8	1/16		1/16	1		4	76	1	1	
8	8	3/16	1/16		1/16	1		2	74	1	1	
8	8	1/4	1/16		1/16	1		0	72	1	1	
8	8	5/16	1/16		1/16	1		5	71	1	1	
8	8	3/8	1/16		1/16	1		3	69	1	1	
8	8	7/16	1/16		1/16	1		1	67	1	1	
9	9	0	1/16		1/16	1		0	36	2	1	
9	9	0	3/16		1/8	3/2		4	76	1	1	
9	9	1/16	1/16		1/16	1		4	40	2	1	
9	9	1/8	1/16		1/16	1		1	43	2	1	
9	9	3/16	1/16		1/16	1		0	48	2	1	
9	9	3/16	1/32		1/32	1		-1	77	1	1	
9	9	7/32	1/32		1/32	1		1	79	1	1	
9	9	1/4	1/16		1/16	1		4	40	2	1	
9	9	1/4	1/8		1/8	1		0	72	1	1	
9	9	5/16	1/16		1/16	1		4	52	2	1	
9	9	3/8	1/16		1/16	1		1	43	2	1	
9	9	3/8	1/8		1/8	1		5	71	1	1	
9	9	3/8	1/8		1/8	1		2	74	1	1	
9	9	7/16	1/16		1/16	1		1	55	2	1	
10	10	0	1/16		1/16	1		0	48	2	1	
10	10	0	1/8		1/8	1		5	71	1	1	
10	10	0	1/8		1/8	1		2	74	1	1	
10	10	1/16	1/16		1/16	1		4	52	2	1	
10	10	1/8	1/16		1/16	1		1	55	2	1	
10	10	1/8	1/8		1/8	1		0	72	1	1	
10	10	1/8	1/8		1/8	1		4	76	1	1	
10	10	1/8	0	grace16	1/16	1		-1	77	1	1	
10	10	3/16	1/16		1/16	1		0	60	2	1	
10	10	1/4	1/16		1/16	1		1	43	2	1	
10	10	1/4	1/4		1/4	1		5	71	1	1	
10	10	1/4	1/4		1/4	1		2	74	1	1	
10	10	5/16	1/16		1/16	1		5	47	2	1	
10	10	3/8	1/16		1/16	1		2	50	2	1	
10	10	7/16	1/16		1/16	1		1	55	2	1	
11	11	0	1/16		1/16	1		0	36	2	1	
11	11	0	3/16		1/8	3/2		4	76	1	1	
11	11	1/16	1/16		1/16	1		4	40	2	1	
11	11	1/8	1/16		1/16	1		1	43	2	1	
11	11	3/16	1/16		1/16	1		0	48	2	1	
11	11	3/16	1/32		1/32	1		-1	77	1	1	
11	11	7/32	1/32		1/32	1		1	79	1	1	
11	11	1/4	1/16		1/16	1		4	40	2	1	
11	11	1/4	1/8		1/8	1		0	72	1	1	
11	11	5/16	1/16		1/16	1		4	52	2	1	
11	11	3/8	1/16		1/16	1		1	43	2	1	
11	11	3/8	1/8		1/8	1		5	71	1	1	
11	11	3/8	1/8		1/8	1		2	74	1	1	
11	11	7/16	1/16		1/16	1		1	55	2	1	
12	12	0	1/16		1/16	1		0	48	2	1	
12	12	0	1/8		1/8	1		2	74	1	1	
12	12	0	1/8		1/8	1		-1	77	1	1	
12	12	1/16	1/16		1/16	1		4	52	2	1	
12	12	1/8	1/16		1/16	1		1	55	2	1	
12	12	1/8	1/8		1/8	1		0	72	1	1	
12	12	1/8	1/8		1/8	1		4	76	1	1	
12	12	3/16	1/16		1/16	1		0	60	2	1	
12	12	1/4	1/16		1/16	1		1	43	2	1	
12	12	1/4	1/4		1/4	1		5	71	1	1	
12	12	1/4	1/4		1/4	1		2	74	1	1	
12	12	5/16	1/16		1/16	1		5	47	2	1	
12	12	3/8	1/16		1/16	1		2	50	2	1	
12	12	7/16	1/16		1/16	1		1	55	2	1	
13	13	0	1/16		1/16	1		3	57	2	1	
13	13	0	3/16		1/8	3/2		-1	77	1	1	
13	13	1/16	1/16		1/16	1		0	60	2	1	
13	13	1/8	1/16		1/16	1		3	57	2	1	
13	13	3/16	1/16		1/16	1		0	60	2	1	
13	13	3/16	1/32		1/32	1		1	79	1	1	
13	13	7/32	1/32		1/32	1		-1	77	1	1	
13	13	1/4	1/16		1/16	1		1	55	2	1	
13	13	1/4	1/8		1/8	1		4	76	1	1	
13	13	5/16	1/16		1/16	1		0	60	2	1	
13	13	3/8	1/16		1/16	1		1	55	2	1	
13	13	3/8	1/8		1/8	1		4	76	1	1	
13	13	7/16	1/16		1/16	1		0	60	2	1	
14	14	0	1/16		1/16	1		-1	53	2	1	
14	14	0	3/16		1/8	3/2		3	81	1	1	
14	14	1/16	1/16		1/16	1		0	60	2	1	
14	14	1/8	1/16		1/16	1		-1	53	2	1	
14	14	3/16	1/16		1/16	1		0	60	2	1	
14	14	3/16	1/32		1/32	1		5	83	1	1	
14	14	7/32	1/32		1/32	1		0	84	1	1	
14	14	1/4	1/16		1/16	1		4	52	2	1	
14	14	1/4	1/8		1/8	1		1	79	1	1	
14	14	5/16	1/16		1/16	1		0	60	2	1	
14	14	3/8	1/16		1/16	1		4	52	2	1	
14	14	3/8	1/8		1/8	1		1	79	1	1	
14	14	7/16	1/16		1/16	1		0	60	2	1	
15	15	0	1/16		1/16	1		8	80	1	1	
15	15	1/16	1/16		1/16	1		3	81	1	1	
15	15	1/8	1/8		1/8	1		-1	53	2	2	
15	15	1/8	1/8		1/8	1		2	62	2	1	
15	15	1/8	1/16		1/16	1		-1	77	1	1	
15	15	3/16	1/16		1/16	1		2	74	1	1	
15	15	1/4	1/4		1/4	1		1	55	2	2	
15	15	1/4	1/8		1/8	1		4	64	2	1	
15	15	1/4	1/8		1/8	1		0	72	1	1	
15	15	3/8	1/8		1/8	1		2	62	2	1	
15	15	3/8	1/8		1/8	1		5	71	1	1	
16	16	0	1/4		1/4	1		0	60	2	1	
16	16	0	1/4		1/4	1		4	64	2	1	
16	16	0	1/24		1/16	2/3		0	72	1	1	
16	16	1/24	1/24		1/16	2/3		1	67	1	1	
16	16	1/12	1/24		1/16	2/3		4	76	1	1	
16	16	1/8	1/24		1/16	2/3		0	72	1	1	
16	16	1/6	1/24		1/16	2/3		1	79	1	1	
16	16	5/24	1/24		1/16	2/3		4	76	1	1	
16	16	1/4	1/24		1/16	2/3		0	84	1	1	
16	16	7/24	1/24		1/16	2/3		5	83	1	1	
16	16	1/3	1/24		1/16	2/3		3	81	1	1	
16	16	3/8	1/24		1/16	2/3		1	79	1	1	
16	16	5/12	1/24		1/16	2/3		-1	77	1	1	
16	16	11/24	1/24		1/16	2/3		4	76	1	1	
17	17	0	1/24		1/16	2/3		7	73	1	1	
17	17	1/24	1/24		1/16	2/3		2	74	1	1	
17	17	1/12	1/24		1/16	2/3		-1	77	1	1	
17	17	1/8	1/8		1/8	1		-1	53	2	2	
17	17	1/8	1/8		1/8	1		3	57	2	1	
17	17	1/8	1/8		1/8	1		2	62	2	1	
17	17	1/8	1/24		1/16	2/3		3	81	1	1	
17	17	1/6	1/24		1/16	2/3		-1	77	1	1	
17	17	5/24	1/24		1/16	2/3		2	74	1	1	
17	17	1/4	1/4		1/4	1		1	55	2	2	
17	17	1/4	1/8		1/8	1		0	60	2	1	
17	17	1/4	1/8		1/8	1		4	64	2	1	
17	17	1/4	1/24		1/16	2/3		1	79	1	1	
17	17	7/24	1/24		1/16	2/3		4	76	1	1	
17	17	1/3	1/24		1/16	2/3		0	72	1	1	
17	17	3/8	1/8		1/8	1		2	62	2	1	
17	17	3/8	1/8		1/8	1		-1	65	2	1	
17	17	3/8	1/24		1/16	2/3		-1	77	1	1	
17	17	5/12	1/24		1/16	2/3		2	74	1	1	
17	17	11/24	1/24		1/16	2/3		5	71	1	1	
18	18	0	1/4		1/4	1		0	60	2	1	
18	18	0	1/4		1/4	1		4	64	2	1	
18	18	0	1/24		1/16	2/3		0	72	1	1	
18	18	1/24	1/24		1/16	2/3		1	67	1	1	
18	18	1/12	1/24		1/16	2/3		4	76	1	1	
18	18	1/8	1/24		1/16	2/3		0	72	1	1	
18	18	1/6	1/24		1/16	2/3		1	79	1	1	
18	18	5/24	1/24		1/16	2/3		4	76	1	1	
18	18	1/4	1/24		1/16	2/3		0	84	1	1	
18	18	7/24	1/24		1/16	2/3		5	83	1	1	
18	18	1/3	1/24		1/16	2/3		3	81	1	1	
18	18	3/8	1/24		1/16	2/3		1	79	1	1	
18	18	5/12	1/24		1/16	2/3		-1	77	1	1	
18	18	11/24	1/24		1/16	2/3		4	76	1	1	
19	19	0	1/24		1/16	2/3		7	73	1	1	
19	19	1/24	1/24		1/16	2/3		2	74	1	1	
19	19	1/12	1/24		1/16	2/3		-1	77	1	1	
19	19	1/8	1/8		1/8	1		-1	53	2	2	
19	19	1/8	1/8		1/8	1		3	57	2	1	
19	19	1/8	1/8		1/8	1		2	62	2	1	
19	19	1/8	1/24		1/16	2/3		3	81	1	1	
19	19	1/6	1/24		1/16	2/3		-1	77	1	1	
19	19	5/24	1/24		1/16	2/3		2	74	1	1	
19	19	1/4	1/4		1/4	1		1	55	2	2	
19	19	1/4	1/8		1/8	1		0	60	2	1	
19	19	1/4	1/8		1/8	1		4	64	2	1	
19	19	1/4	1/24		1/16	2/3		1	79	1	1	
19	19	7/24	1/24		1/16	2/3		4	76	1	1	
19	19	1/3	1/24		1/16	2/3		0	72	1	1	
19	19	3/8	1/8		1/8	1		2	62	2	1	
19	19	3/8	1/8		1/8	1		-1	65	2	1	
19	19	3/8	1/24		1/16	2/3		-1	77	1	1	
19	19	5/12	1/24		1/16	2/3		2	74	1	1	
19	19	11/24	1/24		1/16	2/3		5	71	1	1	
20	20	0	1/8		1/8	1		0	60	2	1	
20	20	0	1/8		1/8	1		4	64	2	1	
20	20	0	1/8		1/8	1		0	72	1	1	
20	20	1/8	1/8		1/8	1		1	55	2	1	
20	20	1/8	1/8		1/8	1		1	67	1	1	
20	20	1/4	1/4		1/4	1		0	36	2	1	
20	20	1/4	1/4		1/4	1		0	48	2	1	
20	20	1/4	1/4		1/4	1		0	60	1	1	
21	21	0	1/16		1/16	1		0	60	2	1	
21	21	0	3/8		1/4	3/2		4	76	1	1	
21	21	1/16	1/16		1/16	1		1	67	2	1	
21	21	1/8	1/16		1/16	1		6	66	2	1	
21	21	3/16	1/16		1/16	1		1	67	2	1	
21	21	1/4	1/16		1/16	1		0	60	2	1	
21	21	5/16	1/16		1/16	1		1	67	2	1	
21	21	3/8	1/16		1/16	1		2	62	2	1	
21	21	3/8	0	grace32	1/32	1		2	74	1	1	
21	21	3/8	0	grace32	1/32	1		4	76	1	1	
21	21	3/8	0	grace32	1/32	1		4	76	1	1	
21	21	3/8	0	grace32	1/32	1		-1	77	1	1	
21	21	3/8	1/16		1/16	1		1	79	1	1	
21	21	7/16	1/16		1/16	1		1	67	2	1	
21	21	7/16	1/16		1/16	1		-1	77	1	1	
22	22	0	1/16		1/16	1		4	64	2	1	
22	22	0	1/16		1/16	1		4	76	1	1	
22	22	1/16	1/16		1/16	1		1	67	2	1	
22	22	1/16	1/16		1/16	1		2	74	1	1	
22	22	1/8	1/16		1/16	1		-1	65	2	1	
22	22	1/8	1/16		1/16	1		0	72	1	1	
22	22	3/16	1/16		1/16	1		1	67	2	1	
22	22	3/16	1/16		1/16	1		5	71	1	1	
22	22	1/4	1/16		1/16	1		4	64	2	1	
22	22	1/4	1/8		1/8	1		0	72	1	1	
22	22	5/16	1/16		1/16	1		1	67	2	1	
22	22	3/8	1/16		1/16	1		10	58	2	1	
22	22	3/8	1/8		1/8	1		7	73	1	1	
22	22	7/16	1/16		1/16	1		1	67	2	1	
23	23	0	1/16		1/16	1		5	59	2	1	
23	23	0	1/8		1/8	1		2	74	1	1	
23	23	1/16	1/16		1/16	1		1	67	2	1	
23	23	1/8	1/16		1/16	1		5	59	2	1	
