mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
98	98	194	194	0.5	0	0	2/4	1	1	1/8	1/8	1		8	80	G#5	5	1177
98	98	389/2	389/2	0.25	1/8	1/8	2/4	2	1	1/16	1/16	1		0	72	C5	5	1180
98	98	389/2	389/2	0.5	1/8	1/8	2/4	1	1	1/8	1/8	1		3	81	A5	5	1178
98	98	779/4	779/4	0.25	3/16	3/16	2/4	2	1	1/16	1/16	1		4	64	E4	4	1181
98	98	195	195	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		1	67	G4	4	1182
98	98	195	195	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		3	81	A5	5	1179
98	98	391/2	391/2	0.5	3/8	3/8	2/4	2	1	1/8	1/8	1		6	66	F#4	4	1183
99	99	196	196	0.75	0	0	2/4	2	1	3/16	1/8	3/2		1	55	G3	3	1196
99	99	196	196	0.16666666666666666	0	0	2/4	1	1	1/24	1/16	2/3		-2	82	Bb5	5	1184
99	99	1177/6	1177/6	0.16666666666666666	1/24	1/24	2/4	1	1	1/24	1/16	2/3		0	84	C6	6	1185
99	99	589/3	589/3	0.16666666666666666	1/12	1/12	2/4	1	1	1/24	1/16	2/3		2	86	D6	6	1186
99	99	393/2	393/2	0.16666666666666666	1/8	1/8	2/4	1	1	1/24	1/16	2/3		0	84	C6	6	1187
99	99	590/3	590/3	0.16666666666666666	1/6	1/6	2/4	1	1	1/24	1/16	2/3		-2	82	Bb5	5	1188
99	99	787/4	787/4	0.125	3/16	3/16	2/4	2	1	1/32	1/32	1		3	57	A3	3	1197
99	99	1181/6	1181/6	0.16666666666666666	5/24	5/24	2/4	1	1	1/24	1/16	2/3		3	81	A5	5	1189
99	99	1575/8	1575/8	0.125	7/32	7/32	2/4	2	1	1/32	1/32	1		1	55	G3	3	1198
99	99	197	197	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		6	54	F#3	3	1199
99	99	197	197	0.16666666666666666	1/4	1/4	2/4	1	1	1/24	1/16	2/3		1	79	G5	5	1190
99	99	1183/6	1183/6	0.16666666666666666	7/24	7/24	2/4	1	1	1/24	1/16	2/3		3	81	A5	5	1191
99	99	592/3	592/3	0.16666666666666666	1/3	1/3	2/4	1	1	1/24	1/16	2/3		1	79	G5	5	1192
99	99	395/2	395/2	0.5	3/8	3/8	2/4	2	1	1/8	1/8	1		1	55	G3	3	1200
99	99	395/2	395/2	0.16666666666666666	3/8	3/8	2/4	1	1	1/24	1/16	2/3		-1	77	F5	5	1193
99	99	593/3	593/3	0.16666666666666666	5/12	5/12	2/4	1	1	1/24	1/16	2/3		-3	75	Eb5	5	1194
99	99	1187/6	1187/6	0.16666666666666666	11/24	11/24	2/4	1	1	1/24	1/16	2/3		2	74	D5	5	1195
100	100	198	198	0.5	0	0	2/4	2	1	1/8	1/8	1		8	56	G#3	3	1213
100	100	198	198	0.16666666666666666	0	0	2/4	1	1	1/24	1/16	2/3		0	72	C5	5	1201
100	100	1189/6	1189/6	0.16666666666666666	1/24	1/24	2/4	1	1	1/24	1/16	2/3		2	74	D5	5	1202
100	100	595/3	595/3	0.16666666666666666	1/12	1/12	2/4	1	1	1/24	1/16	2/3		-3	75	Eb5	5	1203
100	100	397/2	397/2	0.5	1/8	1/8	2/4	2	1	1/8	1/8	1		3	57	A3	3	1214
100	100	397/2	397/2	0.16666666666666666	1/8	1/8	2/4	1	1	1/24	1/16	2/3		2	74	D5	5	1204
100	100	596/3	596/3	0.16666666666666666	1/6	1/6	2/4	1	1	1/24	1/16	2/3		0	72	C5	5	1205
100	100	1193/6	1193/6	0.16666666666666666	5/24	5/24	2/4	1	1	1/24	1/16	2/3		-2	70	Bb4	4	1206
100	100	199	199	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		3	57	A3	3	1215
100	100	199	199	0.16666666666666666	1/4	1/4	2/4	1	1	1/24	1/16	2/3		3	69	A4	4	1207
100	100	1195/6	1195/6	0.16666666666666666	7/24	7/24	2/4	1	1	1/24	1/16	2/3		-2	70	Bb4	4	1208
100	100	598/3	598/3	0.16666666666666666	1/3	1/3	2/4	1	1	1/24	1/16	2/3		0	72	C5	5	1209
100	100	399/2	399/2	0.16666666666666666	3/8	3/8	2/4	1	1	1/24	1/16	2/3		-2	70	Bb4	4	1210
100	100	599/3	599/3	0.16666666666666666	5/12	5/12	2/4	1	1	1/24	1/16	2/3		3	69	A4	4	1211
100	100	1199/6	1199/6	0.16666666666666666	11/24	11/24	2/4	1	1	1/24	1/16	2/3		1	67	G4	4	1212
101	101	200	200	0.75	0	0	2/4	2	1	3/16	1/8	3/2		3	57	A3	3	1228
101	101	200	200	0.16666666666666666	0	0	2/4	1	1	1/24	1/16	2/3		6	66	F#4	4	1216
101	101	1201/6	1201/6	0.16666666666666666	1/24	1/24	2/4	1	1	1/24	1/16	2/3		0	72	C5	5	1217
101	101	601/3	601/3	0.16666666666666666	1/12	1/12	2/4	1	1	1/24	1/16	2/3		2	74	D5	5	1218
101	101	401/2	401/2	0.16666666666666666	1/8	1/8	2/4	1	1	1/24	1/16	2/3		-3	75	Eb5	5	1219
101	101	602/3	602/3	0.16666666666666666	1/6	1/6	2/4	1	1	1/24	1/16	2/3		2	74	D5	5	1220
101	101	803/4	803/4	0.125	3/16	3/16	2/4	2	1	1/32	1/32	1		-2	58	Bb3	3	1229
101	101	1205/6	1205/6	0.16666666666666666	5/24	5/24	2/4	1	1	1/24	1/16	2/3		0	72	C5	5	1221
101	101	1607/8	1607/8	0.125	7/32	7/32	2/4	2	1	1/32	1/32	1		3	57	A3	3	1230
101	101	201	201	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		1	55	G3	3	1231
101	101	201	201	0.16666666666666666	1/4	1/4	2/4	1	1	1/24	1/16	2/3		3	81	A5	5	1222
101	101	1207/6	1207/6	0.16666666666666666	7/24	7/24	2/4	1	1	1/24	1/16	2/3		1	79	G5	5	1223
101	101	604/3	604/3	0.16666666666666666	1/3	1/3	2/4	1	1	1/24	1/16	2/3		6	78	F#5	5	1224
101	101	403/2	403/2	0.5	3/8	3/8	2/4	2	1	1/8	1/8	1		3	57	A3	3	1232
101	101	403/2	403/2	0.16666666666666666	3/8	3/8	2/4	1	1	1/24	1/16	2/3		0	84	C6	6	1225
101	101	605/3	605/3	0.16666666666666666	5/12	5/12	2/4	1	1	1/24	1/16	2/3		-2	82	Bb5	5	1226
101	101	1211/6	1211/6	0.16666666666666666	11/24	11/24	2/4	1	1	1/24	1/16	2/3		3	81	A5	5	1227
102	102	202	202	0.5	0	0	2/4	2	1	1/8	1/8	1		10	58	A#3	3	1245
102	102	202	202	0.16666666666666666	0	0	2/4	1	1	1/24	1/16	2/3		-1	89	F6	6	1233
102	102	1213/6	1213/6	0.16666666666666666	1/24	1/24	2/4	1	1	1/24	1/16	2/3		4	88	E6	6	1234
102	102	607/3	607/3	0.16666666666666666	1/12	1/12	2/4	1	1	1/24	1/16	2/3		2	86	D6	6	1235
102	102	405/2	405/2	0.5	1/8	1/8	2/4	2	1	1/8	1/8	1		5	59	B3	3	1246
102	102	405/2	405/2	0.16666666666666666	1/8	1/8	2/4	1	1	1/24	1/16	2/3		0	84	C6	6	1236
102	102	608/3	608/3	0.16666666666666666	1/6	1/6	2/4	1	1	1/24	1/16	2/3		5	83	B5	5	1237
102	102	1217/6	1217/6	0.16666666666666666	5/24	5/24	2/4	1	1	1/24	1/16	2/3		3	81	A5	5	1238
102	102	203	203	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		5	59	B3	3	1247
102	102	203	203	0.16666666666666666	1/4	1/4	2/4	1	1	1/24	1/16	2/3		8	80	G#5	5	1239
102	102	1219/6	1219/6	0.16666666666666666	7/24	7/24	2/4	1	1	1/24	1/16	2/3		-1	77	F5	5	1240
102	102	610/3	610/3	0.16666666666666666	1/3	1/3	2/4	1	1	1/24	1/16	2/3		4	76	E5	5	1241
102	102	407/2	407/2	0.16666666666666666	3/8	3/8	2/4	1	1	1/24	1/16	2/3		2	74	D5	5	1242
102	102	611/3	611/3	0.16666666666666666	5/12	5/12	2/4	1	1	1/24	1/16	2/3		0	72	C5	5	1243
102	102	1223/6	1223/6	0.16666666666666666	11/24	11/24	2/4	1	1	1/24	1/16	2/3		5	71	B4	4	1244
103	103	204	204	0.75	0	0	2/4	1	1	3/16	1/8	3/2		3	69	A4	4	1248
103	103	819/4	819/4	0.125	3/16	3/16	2/4	1	1	1/32	1/32	1		5	71	B4	4	1249
103	103	1639/8	1639/8	0.125	7/32	7/32	2/4	1	1	1/32	1/32	1		3	69	A4	4	1250
103	103	205	205	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		8	68	G#4	4	1251
103	103	411/2	411/2	0.5	3/8	3/8	2/4	1	1	1/8	1/8	1		3	69	A4	4	1252
104	104	206	206	0.75	0	0	2/4	2	1	3/16	1/8	3/2		2	62	D4	4	1257
104	104	206	206	0.5	0	0	2/4	1	1	1/8	1/8	1		10	70	A#4	4	1253
104	104	413/2	413/2	0.5	1/8	1/8	2/4	1	1	1/8	1/8	1		5	71	B4	4	1254
104	104	827/4	827/4	0.125	3/16	3/16	2/4	2	1	1/32	1/32	1		4	64	E4	4	1258
104	104	1655/8	1655/8	0.125	7/32	7/32	2/4	2	1	1/32	1/32	1		2	62	D4	4	1259
104	104	207	207	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		7	61	C#4	4	1260
104	104	207	207	1.0	1/4	1/4	2/4	1	2	1/4	1/4	1	1	3	69	A4	4	1256
104	104	207	207	1.0	1/4	1/4	2/4	1	1	1/4	1/4	1		5	71	B4	4	1255
104	104	415/2	415/2	0.5	3/8	3/8	2/4	2	1	1/8	1/8	1		2	62	D4	4	1261
105	105	208	208	0.5	0	0	2/4	2	1	1/8	1/8	1		9	63	D#4	4	1269
105	105	208	208	0.5	0	0	2/4	1	2	1/8	1/8	1	-1	3	69	A4	4	1267
105	105	208	208	0.75	0	0	2/4	1	1	3/16	1/8	3/2		5	71	B4	4	1262
105	105	417/2	417/2	0.5	1/8	1/8	2/4	2	1	1/8	1/8	1		4	64	E4	4	1270
105	105	417/2	417/2	0.5	1/8	1/8	2/4	1	2	1/8	1/8	1		8	68	G#4	4	1268
105	105	835/4	835/4	0.125	3/16	3/16	2/4	1	1	1/32	1/32	1		0	72	C5	5	1263
105	105	1671/8	1671/8	0.125	7/32	7/32	2/4	1	1	1/32	1/32	1		5	71	B4	4	1264
105	105	209	209	1.0	1/4	1/4	2/4	2	1	1/4	1/4	1		4	64	E4	4	1271
105	105	209	209	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		3	69	A4	4	1265
105	105	419/2	419/2	0.5	3/8	3/8	2/4	1	1	1/8	1/8	1		5	71	B4	4	1266
106	106	210	210	0.75	0	0	2/4	2	1	3/16	1/8	3/2		4	64	E4	4	1276
106	106	210	210	0.5	0	0	2/4	1	1	1/8	1/8	1		12	72	B#4	4	1272
106	106	421/2	421/2	0.5	1/8	1/8	2/4	1	1	1/8	1/8	1		7	73	C#5	5	1273
106	106	843/4	843/4	0.125	3/16	3/16	2/4	2	1	1/32	1/32	1		6	66	F#4	4	1277
106	106	1687/8	1687/8	0.125	7/32	7/32	2/4	2	1	1/32	1/32	1		4	64	E4	4	1278
106	106	211	211	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		9	63	D#4	4	1279
106	106	211	211	1.0	1/4	1/4	2/4	1	2	1/4	1/4	1	1	5	71	B4	4	1275
106	106	211	211	1.0	1/4	1/4	2/4	1	1	1/4	1/4	1	1	7	73	C#5	5	1274
106	106	423/2	423/2	0.5	3/8	3/8	2/4	2	1	1/8	1/8	1		4	64	E4	4	1280
107	107	212	212	0.5	0	0	2/4	2	1	1/8	1/8	1		11	65	E#4	4	1288
107	107	212	212	0.5	0	0	2/4	1	2	1/8	1/8	1	-1	5	71	B4	4	1286
107	107	212	212	0.75	0	0	2/4	1	1	3/16	1/8	3/2	-1	7	73	C#5	5	1281
107	107	425/2	425/2	0.5	1/8	1/8	2/4	2	1	1/8	1/8	1		6	66	F#4	4	1289
107	107	425/2	425/2	0.5	1/8	1/8	2/4	1	2	1/8	1/8	1		10	70	A#4	4	1287
107	107	851/4	851/4	0.125	3/16	3/16	2/4	1	1	1/32	1/32	1		2	74	D5	5	1282
107	107	1703/8	1703/8	0.125	7/32	7/32	2/4	1	1	1/32	1/32	1		7	73	C#5	5	1283
107	107	213	213	1.0	1/4	1/4	2/4	2	1	1/4	1/4	1		6	66	F#4	4	1290
107	107	213	213	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		5	71	B4	4	1284
107	107	427/2	427/2	0.5	3/8	3/8	2/4	1	1	1/8	1/8	1		7	73	C#5	5	1285
108	108	214	214	0.75	0	0	2/4	2	1	3/16	1/8	3/2		5	59	B3	3	1303
108	108	214	214	0.16666666666666666	0	0	2/4	1	1	1/24	1/16	2/3		2	74	D5	5	1291
108	108	1285/6	1285/6	0.16666666666666666	1/24	1/24	2/4	1	1	1/24	1/16	2/3		6	66	F#4	4	1292
108	108	643/3	643/3	0.16666666666666666	1/12	1/12	2/4	1	1	1/24	1/16	2/3		5	71	B4	4	1293
108	108	429/2	429/2	0.16666666666666666	1/8	1/8	2/4	1	1	1/24	1/16	2/3		2	74	D5	5	1294
108	108	644/3	644/3	0.16666666666666666	1/6	1/6	2/4	1	1	1/24	1/16	2/3		6	78	F#5	5	1295
108	108	859/4	859/4	0.125	3/16	3/16	2/4	2	1	1/32	1/32	1		7	61	C#4	4	1304
108	108	1289/6	1289/6	0.16666666666666666	5/24	5/24	2/4	1	1	1/24	1/16	2/3		5	83	B5	5	1296
108	108	1719/8	1719/8	0.125	7/32	7/32	2/4	2	1	1/32	1/32	1		5	59	B3	3	1305
108	108	215	215	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		10	58	A#3	3	1306
108	108	215	215	0.16666666666666666	1/4	1/4	2/4	1	1	1/24	1/16	2/3		2	86	D6	6	1297
108	108	1291/6	1291/6	0.16666666666666666	7/24	7/24	2/4	1	1	1/24	1/16	2/3		5	83	B5	5	1298
108	108	646/3	646/3	0.16666666666666666	1/3	1/3	2/4	1	1	1/24	1/16	2/3		6	78	F#5	5	1299
108	108	431/2	431/2	0.5	3/8	3/8	2/4	2	1	1/8	1/8	1		5	59	B3	3	1307
108	108	431/2	431/2	0.16666666666666666	3/8	3/8	2/4	1	1	1/24	1/16	2/3		5	83	B5	5	1300
108	108	647/3	647/3	0.16666666666666666	5/12	5/12	2/4	1	1	1/24	1/16	2/3		6	78	F#5	5	1301
108	108	1295/6	1295/6	0.16666666666666666	11/24	11/24	2/4	1	1	1/24	1/16	2/3		2	74	D5	5	1302
109	109	216	216	0.16666666666666666	0	0	2/4	2	1	1/24	1/16	2/3		4	52	E3	3	1313
109	109	216	216	0.75	0	0	2/4	1	1	3/16	1/8	3/2		1	79	G5	5	1308
109	109	1297/6	1297/6	0.16666666666666666	1/24	1/24	2/4	2	1	1/24	1/16	2/3		4	40	E2	2	1314
109	109	649/3	649/3	0.16666666666666666	1/12	1/12	2/4	2	1	1/24	1/16	2/3		1	43	G2	2	1315
109	109	433/2	433/2	0.16666666666666666	1/8	1/8	2/4	2	1	1/24	1/16	2/3		5	47	B2	2	1316
109	109	650/3	650/3	0.16666666666666666	1/6	1/6	2/4	2	1	1/24	1/16	2/3		4	52	E3	3	1317
109	109	867/4	867/4	0.125	3/16	3/16	2/4	1	1	1/32	1/32	1		3	81	A5	5	1309
109	109	1301/6	1301/6	0.16666666666666666	5/24	5/24	2/4	2	1	1/24	1/16	2/3		1	55	G3	3	1318
109	109	1735/8	1735/8	0.125	7/32	7/32	2/4	1	1	1/32	1/32	1		1	79	G5	5	1310
109	109	217	217	0.16666666666666666	1/4	1/4	2/4	2	1	1/24	1/16	2/3		5	59	B3	3	1319
109	109	217	217	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		6	78	F#5	5	1311
109	109	1303/6	1303/6	0.16666666666666666	7/24	7/24	2/4	2	1	1/24	1/16	2/3		1	55	G3	3	1320
109	109	652/3	652/3	0.16666666666666666	1/3	1/3	2/4	2	1	1/24	1/16	2/3		4	52	E3	3	1321
109	109	435/2	435/2	0.16666666666666666	3/8	3/8	2/4	2	1	1/24	1/16	2/3		1	55	G3	3	1322
109	109	435/2	435/2	0.5	3/8	3/8	2/4	1	1	1/8	1/8	1		1	79	G5	5	1312
109	109	653/3	653/3	0.16666666666666666	5/12	5/12	2/4	2	1	1/24	1/16	2/3		4	52	E3	3	1323
109	109	1307/6	1307/6	0.16666666666666666	11/24	11/24	2/4	2	1	1/24	1/16	2/3		5	47	B2	2	1324
110	110	218	218	0.75	0	0	2/4	2	1	3/16	1/8	3/2		3	57	A3	3	1337
110	110	218	218	0.16666666666666666	0	0	2/4	1	1	1/24	1/16	2/3		7	73	C#5	5	1325
110	110	1309/6	1309/6	0.16666666666666666	1/24	1/24	2/4	1	1	1/24	1/16	2/3		4	64	E4	4	1326
110	110	655/3	655/3	0.16666666666666666	1/12	1/12	2/4	1	1	1/24	1/16	2/3		3	69	A4	4	1327
110	110	437/2	437/2	0.16666666666666666	1/8	1/8	2/4	1	1	1/24	1/16	2/3		7	73	C#5	5	1328
110	110	656/3	656/3	0.16666666666666666	1/6	1/6	2/4	1	1	1/24	1/16	2/3		4	76	E5	5	1329
110	110	875/4	875/4	0.125	3/16	3/16	2/4	2	1	1/32	1/32	1		5	59	B3	3	1338
110	110	1313/6	1313/6	0.16666666666666666	5/24	5/24	2/4	1	1	1/24	1/16	2/3		3	81	A5	5	1330
110	110	1751/8	1751/8	0.125	7/32	7/32	2/4	2	1	1/32	1/32	1		3	57	A3	3	1339
110	110	219	219	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		8	56	G#3	3	1340
110	110	219	219	0.16666666666666666	1/4	1/4	2/4	1	1	1/24	1/16	2/3		7	85	C#6	6	1331
110	110	1315/6	1315/6	0.16666666666666666	7/24	7/24	2/4	1	1	1/24	1/16	2/3		3	81	A5	5	1332
110	110	658/3	658/3	0.16666666666666666	1/3	1/3	2/4	1	1	1/24	1/16	2/3		4	76	E5	5	1333
110	110	439/2	439/2	0.5	3/8	3/8	2/4	2	1	1/8	1/8	1		3	57	A3	3	1341
110	110	439/2	439/2	0.16666666666666666	3/8	3/8	2/4	1	1	1/24	1/16	2/3		3	81	A5	5	1334
110	110	659/3	659/3	0.16666666666666666	5/12	5/12	2/4	1	1	1/24	1/16	2/3		4	76	E5	5	1335
110	110	1319/6	1319/6	0.16666666666666666	11/24	11/24	2/4	1	1	1/24	1/16	2/3		7	73	C#5	5	1336
111	111	220	220	0.16666666666666666	0	0	2/4	2	1	1/24	1/16	2/3		2	50	D3	3	1347
111	111	220	220	0.75	0	0	2/4	1	1	3/16	1/8	3/2		6	78	F#5	5	1342
111	111	1321/6	1321/6	0.16666666666666666	1/24	1/24	2/4	2	1	1/24	1/16	2/3		2	38	D2	2	1348
111	111	661/3	661/3	0.16666666666666666	1/12	1/12	2/4	2	1	1/24	1/16	2/3		6	42	F#2	2	1349
111	111	441/2	441/2	0.16666666666666666	1/8	1/8	2/4	2	1	1/24	1/16	2/3		3	45	A2	2	1350
111	111	662/3	662/3	0.16666666666666666	1/6	1/6	2/4	2	1	1/24	1/16	2/3		2	50	D3	3	1351
111	111	883/4	883/4	0.125	3/16	3/16	2/4	1	1	1/32	1/32	1		1	79	G5	5	1343
111	111	1325/6	1325/6	0.16666666666666666	5/24	5/24	2/4	2	1	1/24	1/16	2/3		6	54	F#3	3	1352
111	111	1767/8	1767/8	0.125	7/32	7/32	2/4	1	1	1/32	1/32	1		6	78	F#5	5	1344
111	111	221	221	0.16666666666666666	1/4	1/4	2/4	2	1	1/24	1/16	2/3		3	57	A3	3	1353
111	111	221	221	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		4	76	E5	5	1345
111	111	1327/6	1327/6	0.16666666666666666	7/24	7/24	2/4	2	1	1/24	1/16	2/3		6	54	F#3	3	1354
111	111	664/3	664/3	0.16666666666666666	1/3	1/3	2/4	2	1	1/24	1/16	2/3		2	50	D3	3	1355
111	111	443/2	443/2	0.16666666666666666	3/8	3/8	2/4	2	1	1/24	1/16	2/3		6	54	F#3	3	1356
111	111	443/2	443/2	0.5	3/8	3/8	2/4	1	1	1/8	1/8	1		6	78	F#5	5	1346
111	111	665/3	665/3	0.16666666666666666	5/12	5/12	2/4	2	1	1/24	1/16	2/3		2	50	D3	3	1357
111	111	1331/6	1331/6	0.16666666666666666	11/24	11/24	2/4	2	1	1/24	1/16	2/3		3	45	A2	2	1358
112	112	222	222	2.0	0	0	2/4	2	1	1/2	1/2	1	1	1	55	G3	3	1371
112	112	222	222	0.16666666666666666	0	0	2/4	1	1	1/24	1/16	2/3		5	71	B4	4	1359
112	112	1333/6	1333/6	0.16666666666666666	1/24	1/24	2/4	1	1	1/24	1/16	2/3		4	64	E4	4	1360
112	112	667/3	667/3	0.16666666666666666	1/12	1/12	2/4	1	1	1/24	1/16	2/3		1	67	G4	4	1361
112	112	445/2	445/2	0.16666666666666666	1/8	1/8	2/4	1	1	1/24	1/16	2/3		5	71	B4	4	1362
112	112	668/3	668/3	0.16666666666666666	1/6	1/6	2/4	1	1	1/24	1/16	2/3		1	67	G4	4	1363
112	112	1337/6	1337/6	0.16666666666666666	5/24	5/24	2/4	1	1	1/24	1/16	2/3		5	71	B4	4	1364
112	112	223	223	0.16666666666666666	1/4	1/4	2/4	1	1	1/24	1/16	2/3		4	76	E5	5	1365
112	112	1339/6	1339/6	0.16666666666666666	7/24	7/24	2/4	1	1	1/24	1/16	2/3		5	71	B4	4	1366
112	112	670/3	670/3	0.16666666666666666	1/3	1/3	2/4	1	1	1/24	1/16	2/3		4	76	E5	5	1367
112	112	447/2	447/2	0.16666666666666666	3/8	3/8	2/4	1	1	1/24	1/16	2/3		1	79	G5	5	1368
112	112	671/3	671/3	0.16666666666666666	5/12	5/12	2/4	1	1	1/24	1/16	2/3		4	76	E5	5	1369
112	112	1343/6	1343/6	0.16666666666666666	11/24	11/24	2/4	1	1	1/24	1/16	2/3		1	79	G5	5	1370
113	113	224	224	1.5	0	0	2/4	2	1	3/8	1/4	3/2	-1	1	55	G3	3	1384
113	113	224	224	0.16666666666666666	0	0	2/4	1	1	1/24	1/16	2/3		5	83	B5	5	1372
113	113	1345/6	1345/6	0.16666666666666666	1/24	1/24	2/4	1	1	1/24	1/16	2/3		0	84	C6	6	1373
113	113	673/3	673/3	0.16666666666666666	1/12	1/12	2/4	1	1	1/24	1/16	2/3		5	83	B5	5	1374
113	113	449/2	449/2	0.16666666666666666	1/8	1/8	2/4	1	1	1/24	1/16	2/3		3	81	A5	5	1375
113	113	674/3	674/3	0.16666666666666666	1/6	1/6	2/4	1	1	1/24	1/16	2/3		1	79	G5	5	1376
113	113	1349/6	1349/6	0.16666666666666666	5/24	5/24	2/4	1	1	1/24	1/16	2/3		6	78	F#5	5	1377
113	113	225	225	0.16666666666666666	1/4	1/4	2/4	1	1	1/24	1/16	2/3		1	79	G5	5	1378
113	113	1351/6	1351/6	0.16666666666666666	7/24	7/24	2/4	1	1	1/24	1/16	2/3		3	81	A5	5	1379
113	113	676/3	676/3	0.16666666666666666	1/3	1/3	2/4	1	1	1/24	1/16	2/3		1	79	G5	5	1380
113	113	451/2	451/2	0.5	3/8	3/8	2/4	2	1	1/8	1/8	1		8	56	G#3	3	1385
113	113	451/2	451/2	0.16666666666666666	3/8	3/8	2/4	1	1	1/24	1/16	2/3		6	78	F#5	5	1381
113	113	677/3	677/3	0.16666666666666666	5/12	5/12	2/4	1	1	1/24	1/16	2/3		4	76	E5	5	1382
113	113	1355/6	1355/6	0.16666666666666666	11/24	11/24	2/4	1	1	1/24	1/16	2/3		2	74	D5	5	1383
114	114	226	226	0.16666666666666666	0	0	2/4	2	1	1/24	1/16	2/3		3	33	A1	1	1388
114	114	226	226	0.5	0	0	2/4	1	1	1/8	1/8	1		7	73	C#5	5	1386
114	114	1357/6	1357/6	0.16666666666666666	1/24	1/24	2/4	2	1	1/24	1/16	2/3		7	37	C#2	2	1389
114	114	679/3	679/3	0.16666666666666666	1/12	1/12	2/4	2	1	1/24	1/16	2/3		4	40	E2	2	1390
114	114	453/2	453/2	0.16666666666666666	1/8	1/8	2/4	2	1	1/24	1/16	2/3		3	45	A2	2	1391
114	114	680/3	680/3	0.16666666666666666	1/6	1/6	2/4	2	1	1/24	1/16	2/3		7	49	C#3	3	1392
114	114	1361/6	1361/6	0.16666666666666666	5/24	5/24	2/4	2	1	1/24	1/16	2/3		4	52	E3	3	1393
114	114	227	227	0.16666666666666666	1/4	1/4	2/4	2	1	1/24	1/16	2/3		2	38	D2	2	1394
114	114	227	227	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		3	69	A4	4	1387
114	114	227	227	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		2	74	D5	5	1387
114	114	227	227	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		6	78	F#5	5	1387
114	114	1363/6	1363/6	0.16666666666666666	7/24	7/24	2/4	2	1	1/24	1/16	2/3		6	42	F#2	2	1395
114	114	682/3	682/3	0.16666666666666666	1/3	1/3	2/4	2	1	1/24	1/16	2/3		3	45	A2	2	1396
114	114	455/2	455/2	0.16666666666666666	3/8	3/8	2/4	2	1	1/24	1/16	2/3		2	50	D3	3	1397
114	114	683/3	683/3	0.16666666666666666	5/12	5/12	2/4	2	1	1/24	1/16	2/3		6	54	F#3	3	1398
114	114	1367/6	1367/6	0.16666666666666666	11/24	11/24	2/4	2	1	1/24	1/16	2/3		3	57	A3	3	1399
115	115	228	228	0.5	0	0	2/4	2	1	1/8	1/8	1		3	45	A2	2	1412
115	115	228	228	0.5	0	0	2/4	2	1	1/8	1/8	1		7	49	C#3	3	1412
115	115	228	228	0.16666666666666666	0	0	2/4	1	1	1/24	1/16	2/3		3	57	A3	3	1400
115	115	1369/6	1369/6	0.16666666666666666	1/24	1/24	2/4	1	1	1/24	1/16	2/3		7	61	C#4	4	1401
115	115	685/3	685/3	0.16666666666666666	1/12	1/12	2/4	1	1	1/24	1/16	2/3		4	64	E4	4	1402
115	115	457/2	457/2	0.16666666666666666	1/8	1/8	2/4	1	1	1/24	1/16	2/3		3	69	A4	4	1403
115	115	686/3	686/3	0.16666666666666666	1/6	1/6	2/4	1	1	1/24	1/16	2/3		7	73	C#5	5	1404
115	115	1373/6	1373/6	0.16666666666666666	5/24	5/24	2/4	1	1	1/24	1/16	2/3		4	76	E5	5	1405
115	115	229	229	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		3	45	A2	2	1413
115	115	229	229	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		2	50	D3	3	1413
115	115	229	229	0.16666666666666666	1/4	1/4	2/4	1	1	1/24	1/16	2/3		6	78	F#5	5	1406
115	115	1375/6	1375/6	0.16666666666666666	7/24	7/24	2/4	1	1	1/24	1/16	2/3		3	81	A5	5	1407
115	115	688/3	688/3	0.16666666666666666	1/3	1/3	2/4	1	1	1/24	1/16	2/3		2	86	D6	6	1408
115	115	459/2	459/2	0.16666666666666666	3/8	3/8	2/4	1	1	1/24	1/16	2/3		3	81	A5	5	1409
115	115	689/3	689/3	0.16666666666666666	5/12	5/12	2/4	1	1	1/24	1/16	2/3		6	78	F#5	5	1410
115	115	1379/6	1379/6	0.16666666666666666	11/24	11/24	2/4	1	1	1/24	1/16	2/3		2	74	D5	5	1411
116	116	230	230	1.0	0	0	2/4	2	1	1/4	1/4	1		3	45	A2	2	1416
