mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0	0	0	2/4	2	2	1/4		1/4	1		1	55	G3	3	7
1	1	0	2.0	0	0	2/4	2	1	1/2		1/2	1		2	62	D4	4	6
1	1	0	0.5	0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	0
1	1	1/2	0.0	1/8	1/8	2/4	1	1	0	grace32	1/32	1		2	74	D5	5	1
1	1	1/2	0.375	1/8	1/8	2/4	1	1	3/32		1/16	3/2		0	72	C5	5	2
1	1	7/8	0.125	7/32	7/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	3
1	1	1	0.5	1/4	1/4	2/4	2	2	1/8		1/8	1		6	54	F#3	3	8
1	1	1	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		3	69	A4	4	4
1	1	3/2	0.5	3/8	3/8	2/4	2	2	1/8		1/8	1		1	55	G3	3	9
1	1	3/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	5
2	2	2	0.5	0	0	2/4	2	2	1/8		1/8	1		3	57	A3	3	17
2	2	2	2.0	0	0	2/4	2	1	1/2		1/2	1		2	62	D4	4	16
2	2	2	0.5	0	0	2/4	1	1	1/8		1/8	1		0	72	C5	5	10
2	2	5/2	0.5	1/8	1/8	2/4	2	2	1/8		1/8	1		6	54	F#3	3	18
2	2	5/2	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	11
2	2	3	1.0	1/4	1/4	2/4	2	2	1/4		1/4	1		1	55	G3	3	19
2	2	3	0.25	1/4	1/4	2/4	1	1	1/16		1/16	1		0	72	C5	5	12
2	2	13/4	0.25	5/16	5/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	13
2	2	7/2	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		3	69	A4	4	14
2	2	15/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		1	67	G4	4	15
3	3	4	0.5	0	0	2/4	2	1	1/8		1/8	1		4	52	E3	3	24
3	3	4	0.5	0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	24
3	3	4	0.5	0	0	2/4	1	1	1/8		1/8	1		1	67	G4	4	20
3	3	4	0.5	0	0	2/4	1	1	1/8		1/8	1		0	72	C5	5	20
3	3	9/2	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1		2	50	D3	3	25
3	3	9/2	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	25
3	3	9/2	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		1	67	G4	4	21
3	3	9/2	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	21
3	3	5	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		0	48	C3	3	26
